#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
768,Nondelay,0,2011-07-01 00:00:00,Story,23,0,5,7,Critical,3,1,1,2,2,2,0,0,0.5161290322580645,2,2,86,196,290,246
769,Nondelay,0,2011-07-05 00:00:00,Bug,2,0,5,8,Major,1,0,1,1,0,0,0,0,0.52,0,7,96,177,296,386
770,Nondelay,0,2011-07-05 00:00:00,Story,4,1,71,2,Minor,2,0,1,1,0,0,0,0,0,0,10,89,179,98,319
771,low,14,2011-07-05 00:00:00,Technical task,3,1,66,16,Minor,2,2,1,1,1,0,0,0,0.3,1,5,91,18,26,320
772,Nondelay,0,2011-07-05 00:00:00,Technical task,2,0,66,16,Minor,0,0,1,0,0,0,0,0,0.3333333333333333,0,5,41,32,206,252
773,low,14,2011-07-05 00:00:00,Technical task,4,1,66,16,Minor,4,2,1,0,1,0,0,0,0.3333333333333333,0,5,41,178,148,370
774,Nondelay,0,2011-07-05 00:00:00,Bug,81,0,0,0,Minor,0,0,1,6,0,0,0,0,0,0,9,73,112,169,135
775,Nondelay,0,2011-07-05 00:00:00,Bug,86,0,100,15,Minor,0,0,1,7,0,0,0,0,0,0,7,11,67,201,290
776,Nondelay,0,2011-07-05 00:00:00,Bug,86,0,100,15,Minor,0,0,1,7,0,0,0,0,0,0,10,90,195,259,290
777,Nondelay,0,2011-07-05 00:00:00,Bug,33,0,0,0,Blocker,2,1,1,1,1,0,0,0,0.36666666666666664,0,4,85,148,224,206
778,Nondelay,0,2011-07-06 00:00:00,Story,1,0,62,4,Minor,0,0,1,1,0,0,0,0,0.8064516129032258,0,5,91,18,26,39
779,Nondelay,0,2011-07-06 00:00:00,Bug,0,0,0,0,Blocker,1,0,1,0,0,0,0,1,0.4444444444444444,0,5,62,124,6,25
780,Nondelay,0,2011-07-06 00:00:00,Story,4,0,5,14,Major,2,0,1,0,1,0,0,0,0.4444444444444444,0,10,100,113,264,365
781,Nondelay,0,2011-07-07 00:00:00,Story,1,0,60,5,Minor,0,0,1,0,0,0,0,0,0.8125,0,1,89,178,254,94
782,Nondelay,0,2011-07-07 00:00:00,Bug,2,0,66,17,Minor,3,0,1,0,0,0,0,0,0.2903225806451613,1,5,42,154,149,356
783,Nondelay,0,2011-07-07 00:00:00,Bug,0,0,100,0,Minor,2,0,1,0,0,0,0,0,0.14285714285714285,0,5,85,200,193,384
784,Nondelay,0,2011-07-07 00:00:00,Bug,0,0,62,3,Minor,1,0,1,0,0,0,0,0,0.14285714285714285,0,10,83,177,266,336
785,Nondelay,0,2011-07-07 00:00:00,Bug,0,0,100,0,Minor,2,0,1,0,0,0,0,0,0.14285714285714285,0,4,17,177,192,385
786,Nondelay,0,2011-07-07 00:00:00,Bug,0,0,100,0,Minor,2,0,1,0,0,0,0,0,0.14285714285714285,0,9,58,177,248,320
787,Nondelay,0,2011-07-08 00:00:00,Story,6,0,58,5,Minor,1,0,1,1,0,0,0,0,0.8181818181818182,0,2,20,164,111,23
788,Nondelay,0,2011-07-08 00:00:00,Story,0,0,58,5,Minor,0,0,1,0,0,0,0,0,0.8181818181818182,0,4,95,187,151,352
789,Nondelay,0,2011-07-08 00:00:00,Story,26,0,37,1,Minor,2,0,1,5,0,0,0,0,0.8181818181818182,0,4,97,17,279,368
790,Nondelay,0,2011-07-08 00:00:00,Story,54,1,55,2,Minor,2,0,1,10,1,0,1,0,0.8181818181818182,3,5,56,151,279,319
791,Nondelay,0,2011-07-08 00:00:00,Story,4,0,58,5,Minor,1,0,1,1,1,1,0,0,0.8181818181818182,1,5,91,18,26,39
792,Nondelay,0,2011-07-08 00:00:00,Story,91,0,0,0,Minor,0,0,1,0,0,0,0,0,0,0,10,93,86,199,399
793,Nondelay,0,2011-07-08 00:00:00,Epic,79,0,0,0,Minor,2,0,1,1,1,0,0,0,0,1,6,67,193,264,192
794,Nondelay,0,2011-07-08 00:00:00,Story,6,0,58,5,Minor,0,0,1,1,0,0,0,0,0.8181818181818182,0,3,60,135,300,24
795,Nondelay,0,2011-07-08 00:00:00,Bug,8,0,7,2,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,7,94,9,249,330
796,Nondelay,0,2011-07-08 00:00:00,Bug,0,0,0,0,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,5,12,114,296,121
797,Nondelay,0,2011-07-08 00:00:00,Bug,8,0,7,2,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,5,47,172,255,357
798,Nondelay,0,2011-07-08 00:00:00,Bug,0,0,5,13,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,2,96,194,295,375
799,Nondelay,0,2011-07-08 00:00:00,Bug,4,0,5,13,Minor,1,0,1,0,0,0,0,0,0.4452054794520548,0,5,63,96,145,365
800,Nondelay,0,2011-07-08 00:00:00,Bug,32,0,7,2,Major,1,1,1,3,0,0,0,0,0.4452054794520548,0,5,96,29,265,310
801,Nondelay,0,2011-07-08 00:00:00,Story,143,1,0,7,Minor,1,0,1,9,1,0,0,0,0.5238095238095238,0,5,12,158,159,161
802,Nondelay,0,2011-07-10 00:00:00,Bug,4,1,21,5,Minor,3,0,1,2,0,0,0,0,0.28125,2,4,83,97,44,383
803,Nondelay,0,2011-07-11 00:00:00,Bug,165,0,0,0,Minor,6,0,1,1,0,0,0,6,0,1,10,33,192,147,356
804,Nondelay,0,2011-07-11 00:00:00,Documentation,274,0,0,0,Minor,3,0,1,1,0,0,0,1,0,0,10,67,198,280,44
805,Nondelay,0,2011-07-12 00:00:00,Bug,3,0,0,0,Minor,1,0,1,0,0,0,0,0,0.30303030303030304,0,6,41,193,282,382
806,Nondelay,0,2011-07-12 00:00:00,Bug,273,0,0,0,Minor,1,0,1,0,0,0,0,0,0,0,9,98,76,232,308
807,Nondelay,0,2011-07-12 00:00:00,Documentation,3,0,0,0,Minor,1,0,1,0,0,0,0,0,0.30303030303030304,0,5,91,18,26,39
808,Nondelay,0,2011-07-12 00:00:00,Story,4,0,0,0,Minor,1,0,1,0,0,0,0,0,0.30303030303030304,1,7,99,129,233,218
809,Nondelay,0,2011-07-12 00:00:00,Story,1,0,5,8,Critical,1,0,1,0,0,0,0,0,0.5196850393700787,0,2,12,128,265,166
810,Nondelay,0,2011-07-12 00:00:00,Story,4,0,100,1,Major,0,0,1,1,0,0,0,0,0.5882352941176471,0,10,73,107,47,279
811,Nondelay,0,2011-07-12 00:00:00,Bug,107,1,5,15,Minor,7,0,1,2,0,0,0,0,0.3548387096774194,0,1,82,148,64,61
812,Nondelay,0,2011-07-13 00:00:00,Bug,29,0,0,0,Blocker,1,1,1,1,1,0,0,0,0.34375,0,9,83,196,43,334
813,high,335,2011-07-13 00:00:00,Story,171,1,28,1,Minor,0,3,0,0,0,0,0,0,0.36666666666666664,1,9,88,104,253,333
814,Nondelay,0,2011-07-13 00:00:00,Story,3,0,52,5,Minor,1,0,1,0,0,0,0,0,0.7948717948717948,1,7,70,135,231,313
815,Nondelay,0,2011-07-13 00:00:00,Bug,77,0,21,14,Major,1,0,1,6,0,0,0,0,0.02631578947368421,1,9,73,112,169,135
816,Nondelay,0,2011-07-14 00:00:00,Technical task,2,0,0,2,Minor,1,0,1,1,0,0,0,0,0.2777777777777778,0,9,41,164,248,23
817,Nondelay,0,2011-07-14 00:00:00,Story,3,0,0,0,Minor,2,0,1,0,1,0,0,0,0.8,0,4,11,139,137,279
818,Nondelay,0,2011-07-14 00:00:00,Bug,70,0,0,0,Minor,0,0,1,5,0,0,0,0,0.023809523809523808,0,7,83,157,239,155
819,medium,17,2011-07-14 00:00:00,Bug,96,2,88,14,Minor,6,2,1,7,1,0,0,0,0.023809523809523808,2,7,100,166,280,354
820,Nondelay,0,2011-07-15 00:00:00,Bug,1,0,0,0,Minor,1,0,1,1,0,0,0,0,0.2702702702702703,0,10,86,186,121,262
821,Nondelay,0,2011-07-15 00:00:00,Bug,0,0,20,3,Blocker,3,1,1,0,1,0,0,0,0.2702702702702703,1,3,70,164,10,116
822,Nondelay,0,2011-07-15 00:00:00,Bug,105,0,10,19,Minor,1,0,1,1,0,0,0,0,0.3333333333333333,0,10,34,42,76,329
823,Nondelay,0,2011-07-16 00:00:00,Story,5,1,62,14,Minor,2,0,1,1,0,0,0,0,0.28205128205128205,0,1,79,160,285,356
824,Nondelay,0,2011-07-17 00:00:00,Story,0,0,0,0,Minor,1,0,1,1,0,0,0,0,0.3333333333333333,0,9,56,19,65,322
825,Nondelay,0,2011-07-18 00:00:00,Bug,270,0,0,1,Major,18,0,1,1,0,0,0,1,0.5555555555555556,0,1,98,140,254,393
826,Nondelay,0,2011-07-18 00:00:00,Story,0,0,33,2,Minor,0,0,1,1,0,0,0,0,0,0,5,69,195,163,340
827,Nondelay,0,2011-07-18 00:00:00,Bug,270,0,0,1,Minor,2,0,1,1,0,0,0,4,0,0,5,86,196,246,318
828,Nondelay,0,2011-07-18 00:00:00,Bug,4,1,60,15,Minor,3,0,1,0,0,0,0,0,0.2682926829268293,0,10,98,185,263,373
829,Nondelay,0,2011-07-18 00:00:00,Story,50,1,0,0,Critical,1,1,1,5,0,0,0,0,0.4407894736842105,0,4,45,197,177,69
830,Nondelay,0,2011-07-19 00:00:00,Bug,10,0,18,3,Minor,0,0,1,2,0,0,0,0,0.25,2,5,97,198,212,258
831,Nondelay,0,2011-07-19 00:00:00,Story,164,0,0,0,Minor,0,0,1,1,0,0,0,0,0.25,0,5,91,18,26,39
832,Nondelay,0,2011-07-19 00:00:00,Story,7,0,0,0,Minor,1,0,1,1,0,0,0,0,0.25,0,5,91,18,285,39
833,Nondelay,0,2011-07-19 00:00:00,Story,0,0,51,5,Minor,0,0,1,0,0,0,0,0,0.7441860465116279,0,8,90,132,147,359
834,low,3,2011-07-19 00:00:00,Documentation,3,0,90,1,Minor,1,2,0,0,1,0,0,1,0.5555555555555556,0,7,26,190,281,399
835,Nondelay,0,2011-07-19 00:00:00,Documentation,2,0,90,1,Major,1,0,0,0,0,0,0,1,0.5555555555555556,1,10,60,166,267,266
836,low,3,2011-07-19 00:00:00,Documentation,3,0,66,0,Minor,0,2,0,0,1,0,0,1,0.5555555555555556,0,2,5,128,293,266
837,Nondelay,0,2011-07-20 00:00:00,Story,8,0,56,17,Minor,3,0,1,3,0,0,0,0,0.3870967741935484,1,5,90,193,124,373
838,Nondelay,0,2011-07-20 00:00:00,Bug,78,0,73,14,Major,1,1,1,6,0,0,0,0,0.0196078431372549,0,1,86,184,284,318
839,Nondelay,0,2011-07-20 00:00:00,Bug,78,0,0,0,Minor,0,0,1,5,0,0,0,0,0.0196078431372549,0,10,68,194,224,398
840,Nondelay,0,2011-07-20 00:00:00,Story,29,0,75,1,Major,1,0,1,0,0,0,0,0,0,0,9,88,164,173,250
841,Nondelay,0,2011-07-20 00:00:00,Story,29,0,75,1,Minor,1,0,1,0,0,0,0,0,0,0,9,13,164,173,371
842,Nondelay,0,2011-07-20 00:00:00,Story,29,0,75,1,Major,1,1,1,0,0,0,0,0,0,0,9,13,164,173,250
843,Nondelay,0,2011-07-20 00:00:00,Story,29,0,75,1,Minor,1,0,1,0,0,0,0,0,0,0,9,13,164,173,250
844,Nondelay,0,2011-07-20 00:00:00,Story,29,0,75,1,Major,1,0,1,0,0,0,0,0,0,0,10,91,145,246,200
845,Nondelay,0,2011-07-20 00:00:00,Story,27,0,75,1,Minor,1,0,1,0,0,0,0,0,0,0,9,71,186,230,287
846,Nondelay,0,2011-07-20 00:00:00,Story,27,0,75,1,Minor,1,0,1,0,0,0,0,0,0,0,10,37,177,256,331
847,Nondelay,0,2011-07-20 00:00:00,Story,27,0,75,1,Minor,1,0,1,0,0,0,0,0,0,0,9,100,97,119,351
848,Nondelay,0,2011-07-20 00:00:00,Story,27,0,75,1,Minor,1,0,1,0,0,0,0,0,0,0,10,91,190,144,364
849,Nondelay,0,2011-07-20 00:00:00,Story,27,0,17,14,Minor,1,0,1,0,0,0,0,0,0,0,8,87,39,200,191
850,Nondelay,0,2011-07-20 00:00:00,Story,27,0,75,1,Minor,1,0,1,0,0,0,0,0,0,0,3,56,177,215,394
851,Nondelay,0,2011-07-20 00:00:00,Documentation,29,0,75,1,Major,1,0,1,0,0,0,0,1,0,0,9,92,93,176,309
852,Nondelay,0,2011-07-21 00:00:00,Improvement,269,0,0,0,Minor,1,0,1,0,0,0,0,0,0.5,0,10,79,159,122,399
853,Nondelay,0,2011-07-21 00:00:00,Story,165,0,0,0,Minor,1,0,2,1,0,0,0,0,0,0,6,43,158,183,335
854,high,95,2011-07-21 00:00:00,Documentation,65,1,0,4,Major,1,0,0,0,0,0,0,0,0.05263157894736842,0,9,30,184,189,266
855,Nondelay,0,2011-07-22 00:00:00,Story,6,0,50,0,Major,0,0,1,1,0,0,0,1,0.5714285714285714,0,10,90,107,47,180
856,Nondelay,0,2011-07-22 00:00:00,Story,164,0,0,2,Minor,0,0,1,2,0,0,0,0,0.25,0,8,35,39,98,271
857,Nondelay,0,2011-07-22 00:00:00,Technical task,70,0,0,2,Minor,0,0,1,0,0,0,0,0,0.6666666666666666,1,4,56,61,137,90
858,Nondelay,0,2011-07-22 00:00:00,Story,83,0,0,1,Minor,1,0,1,0,0,0,0,0,0.6666666666666666,0,7,28,185,153,227
859,Nondelay,0,2011-07-22 00:00:00,Story,84,1,0,2,Minor,0,0,1,0,1,0,0,0,0.6666666666666666,0,10,11,61,287,90
860,Nondelay,0,2011-07-22 00:00:00,Epic,67,0,0,2,Minor,0,0,1,0,2,0,0,0,0.6666666666666666,0,7,44,185,220,353
861,Nondelay,0,2011-07-22 00:00:00,Story,30,1,0,2,Minor,3,0,1,4,2,0,0,0,0.6666666666666666,0,9,5,34,44,169
862,Nondelay,0,2011-07-22 00:00:00,Epic,26,0,0,2,Minor,4,0,1,4,1,0,0,0,0.6666666666666666,0,9,5,187,44,169
863,Nondelay,0,2011-07-22 00:00:00,Improvement,268,0,0,1,Minor,1,0,1,0,1,0,0,0,0.2857142857142857,0,1,34,179,99,296
864,Nondelay,0,2011-07-22 00:00:00,Story,30,0,0,2,Minor,5,0,1,4,1,0,0,0,0.6666666666666666,0,9,94,162,199,334
865,Nondelay,0,2011-07-22 00:00:00,Technical task,73,0,70,10,Minor,0,0,1,6,0,0,0,0,0.046153846153846156,0,4,86,165,287,380
866,Nondelay,0,2011-07-22 00:00:00,Improvement,268,0,0,2,Minor,20,0,1,1,0,0,0,0,0,0,2,31,53,117,346
867,Nondelay,0,2011-07-22 00:00:00,Bug,24,0,5,4,Minor,2,0,1,4,1,0,0,0,0.43790849673202614,1,7,90,183,279,114
868,Nondelay,0,2011-07-25 00:00:00,Bug,24,1,5,3,Minor,6,3,1,2,1,0,0,0,0.43506493506493504,1,9,81,182,152,387
869,high,104,2011-07-25 00:00:00,Story,1,1,26,16,Minor,1,3,1,2,0,0,0,0,0.40804597701149425,1,10,7,138,124,358
870,Nondelay,0,2011-07-25 00:00:00,Bug,0,0,17,4,Minor,1,0,1,1,0,0,0,0,0.24,0,6,28,174,126,96
871,Nondelay,0,2011-07-25 00:00:00,Bug,267,0,0,0,Minor,3,0,1,1,0,0,0,2,0,0,2,81,89,103,103
872,Nondelay,0,2011-07-25 00:00:00,Story,7,0,21,15,Minor,3,0,1,1,1,0,0,0,0.7037037037037037,1,5,91,18,26,392
873,Nondelay,0,2011-07-25 00:00:00,Story,1,0,0,4,Minor,1,0,1,2,0,0,0,0,0.1111111111111111,0,2,59,116,228,366
874,medium,17,2011-07-25 00:00:00,Bug,86,1,65,12,Major,3,2,1,6,1,0,0,0,0.057971014492753624,0,5,65,146,194,181
875,Nondelay,0,2011-07-25 00:00:00,Story,9,0,75,1,Minor,1,0,1,3,0,0,0,1,0.5454545454545454,0,10,89,107,47,180
876,low,1,2011-07-25 00:00:00,Story,8,0,75,1,Minor,1,2,1,2,1,0,0,1,0.5454545454545454,0,10,87,107,47,180
877,Nondelay,0,2011-07-25 00:00:00,Story,0,1,21,15,Minor,1,0,1,0,2,0,1,0,0.7037037037037037,0,5,91,96,242,311
878,low,1,2011-07-26 00:00:00,Story,126,0,0,0,Minor,0,2,1,2,1,0,0,0,0.18181818181818182,0,9,61,143,252,216
879,Nondelay,0,2011-07-26 00:00:00,Story,3,0,0,5,Minor,0,0,1,0,0,0,0,0,0.18181818181818182,0,5,91,18,26,39
880,Nondelay,0,2011-07-26 00:00:00,Bug,3,0,0,5,Minor,0,0,1,0,0,0,0,0,0.18181818181818182,0,9,68,198,240,332
881,high,234,2011-07-27 00:00:00,Bug,266,1,0,1,Minor,3,3,1,1,0,0,0,5,0,0,3,81,179,103,103
882,Nondelay,0,2011-07-27 00:00:00,Story,1,0,0,6,Minor,1,0,1,0,0,0,0,0,0.2857142857142857,0,10,98,12,144,388
883,Nondelay,0,2011-07-27 00:00:00,Improvement,266,0,0,1,Major,11,0,1,1,0,0,0,1,0.3333333333333333,0,10,63,111,280,361
884,Nondelay,0,2011-07-27 00:00:00,Improvement,266,0,0,1,Minor,6,0,1,0,0,0,0,0,0.375,0,1,34,179,99,165
885,Nondelay,0,2011-07-27 00:00:00,Technical task,81,0,0,6,Minor,1,0,1,0,0,0,0,0,0.8,0,7,85,185,153,288
886,Nondelay,0,2011-07-27 00:00:00,Technical task,81,0,0,6,Minor,0,0,1,0,0,0,0,0,0.8,0,6,68,180,279,333
887,Nondelay,0,2011-07-27 00:00:00,NewFeature,266,0,0,1,Major,9,0,1,1,0,0,0,0,0,0,8,52,198,279,314
888,Nondelay,0,2011-07-27 00:00:00,Story,75,0,27,18,Critical,1,1,1,2,0,0,0,0,0.40804597701149425,1,10,86,106,281,283
889,Nondelay,0,2011-07-27 00:00:00,Story,47,0,27,18,Major,1,1,1,2,0,0,0,0,0.40804597701149425,3,8,59,53,275,291
890,Nondelay,0,2011-07-27 00:00:00,Story,47,0,27,18,Minor,1,0,1,2,0,0,0,0,0.40804597701149425,0,2,36,160,245,341
891,Nondelay,0,2011-07-27 00:00:00,Story,47,0,27,18,Minor,1,0,1,2,0,0,0,0,0.40804597701149425,0,2,97,193,86,371
892,Nondelay,0,2011-07-27 00:00:00,Story,47,0,27,18,Minor,1,0,1,2,0,0,0,0,0.40804597701149425,0,7,99,189,280,373
893,Nondelay,0,2011-07-27 00:00:00,Story,47,0,27,18,Minor,1,0,1,2,0,0,0,0,0.40804597701149425,0,5,71,181,279,162
894,Nondelay,0,2011-07-27 00:00:00,Story,41,0,27,18,Critical,1,1,1,0,0,0,0,0,0.40804597701149425,0,9,86,105,284,283
895,Nondelay,0,2011-07-28 00:00:00,Bug,265,1,0,1,Minor,5,0,1,1,0,0,0,4,0,0,10,82,196,222,362
896,Nondelay,0,2011-07-28 00:00:00,Story,2,1,16,4,Major,2,0,1,1,0,0,0,0,0.3333333333333333,0,9,88,163,221,257
